ID,FullDate,Date,Start(ET),Hour,Favorite,Underdog ATS,Underdog,Total,Covered O/U,O/U,Season,Week,Attendance,Home/Neutral,Home Line,Away Line,Visitor/Neutral,Home Pts,Visitor Pts,Home Covered,Capacity,New Stadium Season,Years in Stadium,Temperature.x,Dome,City Played,Weather Station,Key.x,DayAVGTemp,DayHighTemp,DayAVGHumid,DayHighHumid,DayAVGWind,DayHighWind,DayAVGCloud,DayAVGVisibility,DayAVGSunMin,DayPrecipWaterEQ,DayPrecipSnow,DayAVGWeatherLetterCode,DayAVGWeatherType,Elevation,Hour Temperature,Hour Feels Like,Hour Dew Point,Hour Relative Humidity,Hour Wet Bulb Temp,Hour Wind Direction,Hour Wind Speed,Hour Cloud Cover percent,Hour Cloud Ceiling,Cloud Cover Type,Hour Visibility,Hour Solar Irradiance Beam,Hour Solar Irradiance Diffuse,Hour Solar Irradiance Global,Hour Solar Irradiance Possible Beam,Hour Solar Irradiance Possible Global,Hour Solar Irradiance ET,Hour Probability of Precipitation,Hour Water EQ,Hour Snowfall,Hour Pressure Inches,Hour Pressure Millibars,Hour Weather Code Digit Numeric,Hour Weather Code Alpha Numeric,Hour Weather Text
OAK2016,18-Sep-16,18-Sep-16,4:25,16,OAK,-4,ATL,63,O,48,2016,Week 2,54081,OAK,-4,4,CAR,28,35,Y,56057,0,50,83,0,San Jose,KSJC,KSJC4263116,75,93,52,81,4,13,5,10,679,0,0,CLR,Fair,62,92,92,49,23,66,300,13,5,65,FEW,10,308,32,340,316,348,452,0,0,0,29.88,1011.7,46,CLR,Fair
OAK2017,19-Nov-17,19-Nov-17,4:25,16,NE,-7,OAK,41,U,55.5,2017,Week 11,56426,OAK,7,-7,GB,8,33,Y,56057,0,51,25,0,San Jose,KSJC,KSJC4305816,54,65,69,89,2,7,63,10,120,0,0,MC,Mostly Cloudy,62,65,65,43,45,54,310,6,95,180,BKN,10,40,6,46,60,66,85,0,0,0,30.05,1017.6,50,PC,High Overcast
OAK2014,19-Oct-14,19-Oct-14,4:25,16,ARI,-3.5,OAK,37,U,46.5,2014,Week 7,52101,OAK,3.5,-3.5,WAS,13,24,Y,56057,0,48,70,0,San Jose,KSJC,KSJC4193116,64,75,80,100,5,17,31,9,483,0,0,CLR,Mostly Clear,62,70,70,58,66,63,310,16,5,30,FEW,10,149,15,164,153,168,218,0,0,0,29.84,1010.6,45,CLR,Mostly Clear
OAK2017,19-Oct-17,19-Oct-17,8:25,20,KC,-3,OAK,61,O,46.5,2017,Week 7,55090,OAK,3,-3,CHI,31,30,N,56057,0,51,84,0,San Jose,KSJC,KSJC4302720,62,71,74,90,6,20,92,9.6,103,0.2,0,CLR,Mostly Clear,62,65,65,55,70,59,170,7,95,1,BKN,10,0,0,0,0,0,0,0,0,0,29.9,1012.6,45,CLR,Mostly Clear
SFN2014,20-Dec-14,20-Dec-14,8:25,20,SF,-1.5,LAC,73,O,40.5,2014,Week 16,70699,SF,-1.5,1.5,ARI,35,38,Y,75000,1,0,58,0,San Jose,KSJC,KSJC4199320,58,62,85,100,2,7,97,9.4,0,0.06,0,CLR,Mostly Clear,62,59,59,53,81,56,0,0,79,38,BKN,10,0,0,0,0,0,0,0,0,0,30.24,1024,42,MC,Mostly Cloudy
SFN2015,20-Dec-15,20-Dec-15,4:25,16,CIN,-6.5,SF,38,U,41,2015,Week 15,70799,SF,6.5,-6.5,JAX,14,24,Y,75000,0,1,52,0,San Jose,KSJC,KSJC4235816,48,54,78,93,10,15,79,9.9,6,0,0,CLR,Mostly Clear,62,54,50,42,64,48,110,15,100,25,BKN,10,26,5,32,53,58,75,0,0,0,30.17,1021.7,45,CLR,Mostly Clear
OAK2015,20-Dec-15,20-Dec-15,4:05,16,GB,-4,OAK,50,O,47,2015,Week 15,55087,OAK,4,-4,NYJ,20,30,Y,56057,0,49,51,0,San Jose,KSJC,KSJC4235816,48,54,78,93,10,15,79,9.9,6,0,0,CLR,Mostly Clear,62,54,50,42,64,48,110,15,100,25,BKN,10,26,5,32,53,58,75,0,0,0,30.17,1021.7,45,CLR,Mostly Clear
OAK2014,20-Nov-14,20-Nov-14,8:25,20,KC,-7.5,OAK,44,O,42,2014,Week 12,52865,OAK,7.5,-7.5,DEN,24,20,N,56057,0,48,55,0,San Jose,KSJC,KSJC4196320,55,59,94,100,4,10,83,9.2,3,0.12,0,CLR,Mostly Clear,62,55,55,54,96,54,70,3,95,10,BKN,10,0,0,0,0,0,0,0,0,0,30.02,1016.6,45,CLR,Mostly Clear
SFN2016,20-Nov-16,20-Nov-16,4:25,16,NE,-11.5,SF,47,U,51.5,2016,Week 11,70178,SF,11.5,-11.5,HOU,17,30,Y,75000,0,2,61,0,San Jose,KSJC,KSJC4269416,58,64,85,93,6,12,98,9.1,13,0.34,0,CLR,Mostly Clear,62,56,55,53,90,54,350,6,100,1,OVC,5,28,6,34,57,63,81,99,0.01,0,29.9,1012.6,19,RAIN,Moderate Rain
OAK2015,20-Sep-15,20-Sep-15,4:05,16,BAL,-6,OAK,70,O,42,2015,Week 2,53500,OAK,6,-6,MIA,37,33,N,56057,0,49,89,0,San Jose,KSJC,KSJC4226716,76,95,41,64,4,13,8,10,663,0,0,CLR,Mostly Clear,62,93,93,39,15,63,310,12,5,200,FEW,10,303,31,334,308,339,440,0,0,0,29.77,1008.2,45,CLR,Mostly Clear
OAK2014,21-Dec-14,21-Dec-14,4:25,16,BUF,-6.5,OAK,50,O,41.5,2014,Week 16,53436,OAK,6.5,-6.5,CLE,26,24,N,56057,0,48,62,0,San Jose,KSJC,KSJC4199416,59,62,88,93,6,10,96,9.8,9,0,0,CLR,Mostly Clear,62,61,60,58,90,59,320,8,100,8,BKN,10,27,5,32,54,59,78,0,0,0,30.26,1024.7,45,CLR,Mostly Clear
SFN2019,21-Dec-19,21-Dec-19,1:00,13,LAR,-2,SF,65,O,38,2019,Week 16,70103,SF,2,-2,TB,34,31,Y,75000,0,5,56,0,San Jose,KSJC,KSJC4382013,53,60,78,100,7,21,47,8.6,468,0,0,CLR,Mostly Clear,79,58,55,48,70,53,200,13,5,24,FEW,10,239,38,277,383,421,547,0,0,0,29.95,1014.1,45,CLR,Mostly Clear
OAK2016,21-Nov-16,21-Nov-16,8:30,20,OAK,-6.5,HOU,47,O,46,2016,Week 11,56426,OAK,-6.5,6.5,SF,27,20,Y,56057,0,50,28,0,San Jose,KSJC,KSJC4269520,56,63,76,89,5,15,55,9.9,366,0,0,CLR,Mostly Clear,62,56,55,46,70,51,300,6,95,12,BKN,10,0,0,0,0,0,0,0,0,0,30.14,1020.5,45,CLR,Mostly Clear
SFN2017,21-Sep-17,21-Sep-17,8:25,20,LAR,-3,SF,80,O,40.5,2017,Week 3,70178,SF,3,-3,LAR,39,41,N,75000,0,3,42,0,San Jose,KSJC,KSJC4299920,62,72,56,72,10,16,12,10,603,0,0,CLR,Fair,62,60,58,44,56,52,270,12,10,140,FEW,10,0,0,0,0,0,0,0,0,0,29.93,1013.5,45,CLR,Mostly Clear
SFN2015,22-Oct-15,22-Oct-15,8:25,20,SEA,-6.5,SF,23,U,42,2015,Week 7,70799,SF,6.5,-6.5,CHI,3,20,Y,75000,0,1,66,0,San Jose,KSJC,KSJC4229920,64,77,65,87,3,10,10,10,535,0,0,CLR,Mostly Clear,62,66,66,54,65,59,300,8,0,201,CLR,10,0,0,0,0,0,0,0,0,0,29.94,1014,46,CLR,Fair
SFN2017,22-Oct-17,22-Oct-17,4:05,16,DAL,-6.5,SF,50,O,48,2017,Week 7,70133,SF,6.5,-6.5,DAL,10,40,Y,75000,0,3,48,0,San Jose,KSJC,KSJC4303016,62,75,71,92,4,14,1,10,648,0,0,CLR,Fair,62,74,76,51,45,61,290,10,1,301,SCT,10,140,14,154,141,155,201,0,0,0,30.26,1024.5,54,CLR,Few High Clouds
SFN2013,22-Sep-13,22-Sep-13,4:25,16,SF,-10.5,IND,34,U,46,2013,Week 3,69732,SF,-10.5,10.5,SEA,7,27,Y,69732,0,42,66,0,San Jose,KSJC,KSJC4153916,62,72,72,93,7,20,21,10,565,0,0,CLR,Mostly Clear,62,71,71,50,47,59,310,20,1,301,SCT,10,296,30,326,297,327,425,0,0,0,29.96,1014.4,46,CLR,Fair
SFN2019,22-Sep-19,22-Sep-19,4:25,16,SF,-6.5,PIT,44,U,44.5,2019,Week 3,69439,SF,-6.5,6.5,PIT,24,20,N,75000,0,5,32,0,San Jose,KSJC,KSJC4373016,69,83,61,81,5,17,32,10,315,0,0,CLR,Fair,79,78,79,56,47,65,340,13,45,120,SCT,10,239,30,269,297,327,425,0,0,0,29.88,1011.9,44,PC,Partly Cloudy
SFN2013,23-Dec-13,23-Dec-13,8:40,20,SF,-14.5,ATL,58,O,46.5,2013,Week 16,69732,SF,-14.5,14.5,ARI,34,24,N,69732,0,42,60,0,San Jose,KSJC,KSJC4163120,50,63,63,86,2,8,3,9.7,543,0,0,CLR,Fair,62,50,50,39,66,45,140,3,0,201,CLR,8,0,0,0,0,0,0,0,0,0,30.33,1027.2,46,CLR,Fair
SFN2014,23-Nov-14,23-Nov-14,4:25,16,SF,-9.5,WAS,30,U,44,2014,Week 12,70799,SF,-9.5,9.5,BAL,17,13,N,75000,1,0,63,0,San Jose,KSJC,KSJC4196616,54,65,68,93,5,9,25,10,254,0,0,CLR,Fair,62,64,64,35,34,50,290,8,75,80,BKN,10,39,5,44,54,59,78,0,0,0,30.25,1024.3,45,CLR,Mostly Clear
SFN2016,23-Oct-16,23-Oct-16,4:05,16,SF,-1,TB,51,O,45.5,2016,Week 7,70178,SF,-1,1,CIN,17,34,Y,75000,0,2,69,0,San Jose,KSJC,KSJC4266616,61,75,66,83,7,22,52,10,284,0,0,CLR,Mostly Clear,62,67,66,50,55,58,220,14,95,23,BKN,10,83,13,96,132,145,188,0,0,0,29.87,1011.4,45,CLR,Mostly Clear
OAK2015,24-Dec-15,24-Dec-15,8:25,20,OAK,-4,LAC,43,U,45.5,2015,Week 16,54400,OAK,-4,4,NYJ,23,20,N,56057,0,49,46,0,San Jose,KSJC,KSJC4236220,46,53,79,90,8,18,69,9.8,84,0.3,0,CLR,Mostly Clear,62,45,41,38,77,42,260,7,5,12,FEW,10,0,0,0,0,0,0,0,0,0,30.04,1017.4,45,CLR,Mostly Clear
OAK2016,24-Dec-16,24-Dec-16,4:05,16,OAK,-3.5,IND,58,O,52.5,2016,Week 16,54896,OAK,-3.5,3.5,CAR,33,25,Y,56057,0,50,48,0,San Jose,KSJC,KSJC4272816,45,52,74,89,7,15,17,9.9,399,0,0,CLR,Mostly Clear,62,51,46,36,56,44,300,14,45,32,SCT,10,44,6,50,57,63,82,0,0,0,29.89,1012.3,45,CLR,Mostly Clear
SFN2017,24-Dec-17,24-Dec-17,4:05,16,JAX,-4,SF,77,O,43,2017,Week 16,70133,SF,4,-4,DET,44,33,Y,75000,0,3,73,0,San Jose,KSJC,KSJC4309316,50,56,66,77,2,6,86,7.9,23,0,0,MC,Overcast,62,54,54,38,55,46,280,3,100,130,OVC,7,30,6,36,57,63,81,0,0,0,30.19,1022.2,40,MC,Overcast
OAK2013,24-Nov-13,24-Nov-13,4:05,16,TEN,-2.5,OAK,42,P,42,2013,Week 12,46001,OAK,2.5,-2.5,BAL,19,23,Y,53286,0,47,59,0,San Jose,KSJC,KSJC4160216,52,65,65,89,3,9,1,10,583,0,0,CLR,Fair,62,63,62,38,40,51,300,9,5,201,SCT,10,53,5,58,54,59,77,0,0,0,30.17,1021.6,46,CLR,Fair
SFN2019,24-Nov-19,24-Nov-19,1:00,13,SF,PK,GB,45,O,50,2019,Week 12,71500,SF,PK,PK,PIT,37,8,PK,75000,0,5,23,0,San Jose,KSJC,KSJC4379313,55,69,60,77,4,14,14,9.7,420,0,0,CLR,Fair,79,69,69,40,35,54,350,7,95,250,BKN,10,289,42,331,416,458,595,0,0,0,30.12,1019.9,52,PC,High Clouds
SFN2017,26-Nov-17,26-Nov-17,4:05,16,SEA,-6.5,SF,37,U,45,2017,Week 12,70134,SF,6.5,-6.5,ATL,13,24,Y,75000,0,3,71,0,San Jose,KSJC,KSJC4306516,64,69,72,93,7,14,94,9.7,12,0.05,0,PC,High Overcast,62,64,64,59,84,61,170,9,100,70,OVC,10,26,5,30,51,56,74,0,0,0,29.94,1013.6,40,MC,Overcast
OAK2017,26-Nov-17,26-Nov-17,4:25,16,OAK,-4,DEN,35,U,41,2017,Week 12,53930,OAK,-4,4,IND,21,14,Y,56057,0,51,33,0,San Jose,KSJC,KSJC4306516,64,69,72,93,7,14,94,9.7,12,0.05,0,PC,High Overcast,62,64,64,59,84,61,170,9,100,70,OVC,10,26,5,30,51,56,74,0,0,0,29.94,1013.6,40,MC,Overcast
SFN2014,27-Nov-14,27-Nov-14,8:30,20,SF,-1.5,SEA,22,U,40.5,2014,Week 13,70799,SF,-1.5,1.5,HOU,3,19,Y,75000,1,0,58,0,San Jose,KSJC,KSJC4197020,54,69,69,86,1,5,32,9.3,308,0,0,CLR,Mostly Clear,62,52,52,44,75,48,0,0,5,2,FEW,8,0,0,0,0,0,0,0,0,0,30.06,1017.8,45,CLR,Mostly Clear
OAK2016,27-Nov-16,27-Nov-16,4:25,16,OAK,-3.5,CAR,67,O,48.5,2016,Week 12,54909,OAK,-3.5,3.5,NO,35,32,N,56057,0,50,56,0,San Jose,KSJC,KSJC4270116,53,59,72,89,8,16,78,9.7,261,0.3,0,CLR,Mostly Clear,62,57,54,41,55,49,300,12,95,32,BKN,10,32,5,37,50,55,71,0,0,0,30.1,1019.2,45,CLR,Mostly Clear
OAK2013,27-Oct-13,27-Oct-13,4:05,16,PIT,-3,OAK,39,U,40,2013,Week 8,52950,OAK,3,-3,DAL,21,18,N,53286,0,47,59,0,San Jose,KSJC,KSJC4157416,55,63,79,100,8,28,65,8.8,307,0,0,CLR,Mostly Clear,62,60,57,45,58,52,270,16,5,24,FEW,10,118,12,130,121,133,173,0,0,0,29.84,1010.4,45,CLR,Mostly Clear
SFN2019,27-Oct-19,27-Oct-19,1:00,13,SF,-2.5,CAR,64,O,39,2019,Week 8,69083,SF,-2.5,2.5,MIA,51,13,Y,75000,0,5,33,0,San Jose,KSJC,KSJC4376513,62,71,34,93,12,26,4,9.9,630,0,0,CLR,Fair,79,68,67,22,17,48,10,21,5,1,FEW,9,523,54,577,536,590,765,0,0,0,29.87,1011.5,46,CLR,Fair
SFN2014,28-Dec-14,28-Dec-14,4:25,16,SF,-6.5,ARI,37,U,37.5,2014,Week 17,70699,SF,-6.5,6.5,CAR,20,17,N,75000,1,0,56,0,San Jose,KSJC,KSJC4200116,46,57,72,89,2,8,22,10,547,0,0,CLR,Fair,62,56,55,41,57,49,300,6,6,200,FEW,10,61,6,67,62,68,89,0,0,0,30.24,1024.1,45,CLR,Mostly Clear
SFN2014,28-Sep-14,28-Sep-14,4:25,16,SF,-4,PHI,47,U,49.5,2014,Week 4,70799,SF,-4,4,ATL,26,21,Y,75000,1,0,75,0,San Jose,KSJC,KSJC4191016,64,75,74,87,8,17,61,10,208,0,0,CLR,Mostly Clear,62,70,70,58,66,63,290,17,75,40,BKN,10,191,26,217,261,287,373,0,0,0,29.88,1011.9,45,CLR,Mostly Clear
OAK2013,29-Dec-13,29-Dec-13,4:25,16,DEN,-10,OAK,48,U,54,2013,Week 17,51500,OAK,10,-10,DEN,14,34,Y,53286,0,47,71,0,San Jose,KSJC,KSJC4163716,50,67,47,76,2,7,1,10,562,0,0,CLR,Fair,62,66,66,22,19,47,300,3,5,250,FEW,10,64,7,71,65,72,93,0,0,0,30.09,1019.2,45,CLR,Mostly Clear
SFN2015,29-Nov-15,29-Nov-15,4:05,16,ARI,-8.5,SF,32,U,45,2015,Week 12,70799,SF,8.5,-8.5,DEN,13,19,N,75000,0,1,57,0,San Jose,KSJC,KSJC4233716,44,59,59,82,4,7,17,10,504,0,0,CLR,Fair,62,57,56,28,33,44,250,7,45,50,SCT,10,41,5,46,49,54,70,0,0,0,30.14,1020.8,45,CLR,Mostly Clear
OAK2013,29-Sep-13,29-Sep-13,4:25,16,WAS,-3.5,OAK,38,U,45.5,2013,Week 4,53549,OAK,3.5,-3.5,SF,14,24,Y,53286,0,47,77,0,San Jose,KSJC,KSJC4154616,66,77,74,93,6,14,18,10,466,0,0,CLR,Mostly Clear,62,75,77,56,52,64,290,14,5,32,FEW,10,251,26,277,257,283,367,0,0,0,30.05,1017.5,45,CLR,Mostly Clear
MIN2013,1-Dec-13,1-Dec-13,1:00,13,MIN,-1,CHI,43,U,50,2013,Week 13,64134,MIN,-1,1,IND,23,20,Y,64121,0,31,72,1,Minnesota,KSTP,KSTP4160913,28,36,77,89,2,6,41,7.1,252,0,0,CLR,Fair,705,35,30,23,61,31,160,6,20,85,SCT,8,247,27,274,274,301,391,0,0,0,30.15,1020.9,44,PC,Partly Cloudy
MIN2016,1-Dec-16,1-Dec-16,8:25,20,DAL,-3,MIN,32,U,43.5,2016,Week 13,66860,MIN,3,-3,JAX,15,17,N,66655,1,0,72,1,Minnesota,KSTP,KSTP4270520,36,38,83,97,11,15,100,10,0,0,0,MC,Overcast,705,35,28,27,72,32,350,9,100,28,OVC,10,0,0,0,0,0,0,0,0,0,30,1015.8,40,MC,Overcast
MIN2016,1-Jan-17,1-Jan-17,1:00,13,MIN,-6.5,CHI,48,O,44,2016,Week 17,66808,MIN,-6.5,6.5,MIA,38,10,Y,66655,1,0,36,0,Minnesota,KSTP,KSTP4273613,27,32,73,85,6,10,39,10,323,0,0,CLR,Fair,705,31,25,20,64,27,40,6,70,26,BKN,10,174,27,201,267,294,381,0,0,0,30.05,1017.7,42,MC,Mostly Cloudy
MIN2017,1-Oct-17,1-Oct-17,1:00,13,MIN,-2.5,DET,21,U,43,2017,Week 4,66730,MIN,-2.5,2.5,NYJ,7,14,Y,66655,0,1,66,0,Minnesota,KSTP,KSTP4300913,59,63,70,83,12,17,98,9.7,18,0.12,0,RAIN,Light Rain,705,57,54,52,83,54,140,14,100,100,OVC,5,290,58,348,580,638,829,99,0.05,0,29.92,1013.3,18,RAIN,Light Rain
MIN2014,2-Nov-14,2-Nov-14,1:00,13,MIN, PK,WAS,55,O,44,2014,Week 9,52252,MIN, PK,PK,LAC,29,26,PK,50805,1,0,54,0,Minnesota,KSTP,KSTP4194513,46,57,49,64,13,18,21,10,537,0,0,CLR,Fair,705,55,51,27,34,43,160,18,0,201,CLR,10,384,38,422,384,422,549,0,0,0,29.98,1015.3,46,CLR,Fair
MIN2016,3-Oct-16,3-Oct-16,8:30,20,MIN,-4,NYG,34,U,42.5,2016,Week 4,66690,MIN,-4,4,IND,24,10,Y,66655,1,0,72,1,Minnesota,KSTP,KSTP4264620,62,74,74,97,8,15,5,9.7,695,0,0,CLR,Fair,705,64,63,52,65,57,140,12,27,301,SCT,10,0,0,0,0,0,0,0,0,0,29.91,1012.9,46,CLR,Fair
MIN2015,6-Dec-15,6-Dec-15,1:00,13,SEA,-2.5,MIN,45,O,43,2015,Week 13,52430,MIN,2.5,-2.5,ATL,7,38,Y,50805,0,1,36,0,Minnesota,KSTP,KSTP4234413,37,40,88,93,3,7,100,6.9,0,0,0,MC,Overcast,705,39,35,34,82,37,290,5,100,11,OVC,5,132,26,158,265,291,378,0,0,0,30.29,1025.6,35,HAZY,Haze
MIN2016,6-Nov-16,6-Nov-16,1:00,13,MIN,-5.5,DET,38,U,42.5,2016,Week 9,66807,MIN,-5.5,5.5,SF,16,22,Y,66655,1,0,72,1,Minnesota,KSTP,KSTP4268013,55,69,72,97,8,15,0,9.8,595,0,0,CLR,Fair,705,68,68,44,42,55,170,10,0,201,CLR,10,359,36,395,359,395,512,0,0,0,30.19,1022.3,46,CLR,Fair
MIN2014,7-Dec-14,7-Dec-14,1:00,13,MIN,-4,NYJ,54,O,40,2014,Week 14,52152,MIN,-4,4,NYJ,30,24,Y,50805,1,0,34,0,Minnesota,KSTP,KSTP4198013,31,35,80,96,13,20,80,8.2,85,0,0,MC,Overcast,705,34,24,28,79,32,160,14,88,80,FEW,8,252,26,278,263,289,376,0,0,0,30.3,1026.1,45,CLR,Mostly Clear
MIN2013,7-Nov-13,7-Nov-13,8:25,20,WAS,-1.5,MIN,61,O,48.5,2013,Week 10,64011,MIN,1.5,-1.5,SEA,34,27,Y,64121,0,31,72,1,Minnesota,KSTP,KSTP4158520,30,37,84,92,4,9,50,7.4,74,0,0,CLR,Fair,705,28,28,26,92,27,0,0,0,201,CLR,5,0,0,0,0,0,0,0,0,0,30.24,1024.1,46,CLR,Fair
MIN2019,8-Dec-19,8-Dec-19,1:00,13,MIN,-8,DET,27,O,57,2019,Week 14,66776,MIN,-8,8,SEA,20,7,Y,66860,0,3,70,0,Minnesota,KSTP,KSTP4380713,34,42,78,87,6,15,63,9,91,0,0.6,MC,Overcast,719,34,27,28,81,32,320,8,100,12,OVC,6,131,26,157,262,288,374,0,0,0,29.79,1009.6,35,HAZY,Haze
MIN2015,8-Nov-15,8-Nov-15,1:00,13,MIN,-1,LAR,39,U,40,2015,Week 9,52406,MIN,-1,1,WAS,21,18,Y,50805,0,1,57,0,Minnesota,KSTP,KSTP4231613,47,60,57,70,11,17,0,10,590,0,0,CLR,Fair,705,59,56,34,39,47,200,13,0,201,CLR,10,354,35,389,354,389,506,0,0,0,30.15,1020.9,46,CLR,Fair
MIN2019,8-Sep-19,8-Sep-19,1:03,13,MIN,-3.5,ATL,40,U,46.5,2019,Week 1,66714,MIN,-3.5,3.5,DET,28,12,Y,66860,0,3,42,0,Minnesota,KSTP,KSTP4371613,57,61,82,87,7,10,99,9.8,0,0.16,0,RAIN,Moderate Rain,719,58,57,53,84,55,90,6,100,17,OVC,10,361,72,433,722,794,1031,0,0,0,30.15,1020.8,40,MC,Overcast
MIN2016,9-Oct-16,9-Oct-16,1:00,13,MIN,-6,HOU,44,O,38.5,2016,Week 5,66683,MIN,-6,6,BAL,31,13,Y,66655,1,0,72,1,Minnesota,KSTP,KSTP4265213,48,59,73,97,7,14,0,9.9,676,0,0,CLR,Fair,705,56,53,39,53,48,120,12,0,201,CLR,10,521,52,573,521,573,745,0,0,0,30.35,1027.8,46,CLR,Fair
MIN2017,11-Sep-17,11-Sep-17,7:10,19,MIN,-3,NO,48,O,47.5,2017,Week 1,66606,MIN,-3,3,SEA,29,19,Y,66655,0,1,40,0,Minnesota,KSTP,KSTP4298919,68,81,73,100,5,12,8,9.4,643,0,0,CLR,Fair,705,71,71,66,84,68,0,0,0,201,CLR,10,0,0,0,0,0,0,0,0,0,30.07,1017.8,46,CLR,Fair
MIN2014,12-Oct-14,12-Oct-14,1:00,13,MIN,-1.5,DET,20,U,43,2014,Week 6,52213,MIN,-1.5,1.5,JAX,3,17,Y,50805,1,0,61,0,Minnesota,KSTP,KSTP4192413,50,63,69,89,12,22,36,10,529,0,0,CLR,Fair,705,62,59,38,41,50,160,20,22,201,SCT,10,453,51,504,509,560,727,0,0,0,29.81,1009.6,46,CLR,Fair
MIN2013,13-Oct-13,13-Oct-13,1:00,13,MIN,-2.5,CAR,45,P,45,2013,Week 6,63963,MIN,-2.5,2.5,PHI,10,35,Y,64121,0,31,72,1,Minnesota,KSTP,KSTP4156013,48,60,68,96,1,10,0,10,662,0,0,CLR,Fair,705,58,57,33,39,47,320,7,0,201,CLR,10,502,50,552,502,552,717,0,0,0,30.41,1029.8,46,CLR,Fair
MIN2019,13-Oct-19,13-Oct-19,1:00,13,MIN,-2.5,PHI,58,O,32,2019,Week 6,66837,MIN,-2.5,2.5,SF,38,20,Y,66860,0,3,33,0,Minnesota,KSTP,KSTP4375113,38,43,78,89,11,18,77,9.8,6,0.02,0,MC,Overcast,719,41,34,31,67,37,290,13,100,36,OVC,10,251,50,301,502,552,717,0,0,0,29.78,1008.8,40,MC,Overcast
MIN2014,14-Sep-14,14-Sep-14,1:00,13,NE,-3,MIN,37,U,49,2014,Week 2,52350,MIN,3,-3,NO,7,30,Y,50805,1,0,65,0,Minnesota,KSTP,KSTP4189613,56,64,61,80,9,16,54,10,537,0,0,CLR,Fair,705,63,62,39,41,51,260,13,20,55,FEW,10,670,69,739,687,756,981,0,0,0,30.12,1019.9,45,CLR,Mostly Clear
MIN2013,15-Dec-13,15-Dec-13,1:00,13,PHI,-6.5,MIN,78,O,53,2013,Week 15,64087,MIN,6.5,-6.5,DEN,48,30,Y,64121,0,31,72,1,Minnesota,KSTP,KSTP4162313,1,4,60,69,9,15,73,10,331,0,0,MC,Overcast,705,2,-8,-11,54,0,320,5,0,201,CLR,10,256,26,282,256,282,366,0,0,0,30.19,1022.3,46,CLR,Fair
MIN2017,15-Oct-17,15-Oct-17,1:00,13,GB,-3,MIN,33,U,46,2017,Week 6,66848,MIN,3,-3,PHI,23,10,Y,66655,0,1,70,0,Minnesota,KSTP,KSTP4302313,46,52,78,97,9,21,72,9.9,146,0.01,0,MC,Overcast,705,52,48,39,61,46,280,13,90,35,BKN,10,269,49,318,489,538,699,0,0,0,30.2,1022.6,44,PC,Partly Cloudy
MIN2017,17-Dec-17,17-Dec-17,1:00,13,MIN,-13,CIN,41,U,42.5,2017,Week 15,66833,MIN,-13,13,CAR,34,7,Y,66655,0,1,75,0,Minnesota,KSTP,KSTP4308613,25,28,90,100,3,7,90,5.1,0,0,0,MC,Overcast,705,27,21,24,89,26,160,5,100,9,OVC,5,128,26,154,255,281,364,0,0,0,30.06,1018.7,40,MC,Overcast
MIN2019,17-Nov-19,17-Nov-19,1:00,13,MIN,-6,DEN,50,O,60,2019,Week 11,66883,MIN,-6,6,CIN,27,23,N,66860,0,3,78,0,Minnesota,KSTP,KSTP4378613,36,39,81,97,8,16,100,7.7,0,0.1,0.1,MC,Overcast,719,38,29,31,76,35,320,15,100,31,OVC,10,158,32,190,316,348,451,0,0,0,29.88,1012.4,40,MC,Overcast
MIN2016,18-Dec-16,18-Dec-16,1:00,13,MIN,-5,IND,40,U,44,2016,Week 15,66820,MIN,-5,5,CAR,6,34,Y,66655,1,0,72,1,Minnesota,KSTP,KSTP4272213,-12,-6,69,78,8,13,77,9.7,199,0,0,CLR,Fair,705,-8,-23,-20,55,-9,230,7,100,201,OVC,10,128,25,152,255,280,364,0,0,0,30.57,1035.2,46,CLR,Fair
MIN2015,18-Oct-15,18-Oct-15,1:00,13,MIN,-3.5,KC,26,U,43,2015,Week 6,52480,MIN,-3.5,3.5,CLE,16,10,Y,50805,0,1,62,0,Minnesota,KSTP,KSTP4229513,49,63,58,93,10,26,1,10,636,0,0,CLR,Fair,705,62,60,30,30,47,160,15,0,201,CLR,10,471,47,518,471,518,672,0,0,0,30.25,1024.3,46,CLR,Fair
MIN2016,18-Sep-16,18-Sep-16,8:30,20,GB,-2,MIN,31,U,43,2016,Week 2,66813,MIN,2,-2,ATL,17,14,Y,66655,1,0,34,0,Minnesota,KSTP,KSTP4263120,68,82,73,97,8,16,24,9.3,505,0,0,CLR,Fair,705,69,69,60,73,64,150,7,100,201,OVC,10,0,0,0,0,0,0,0,0,0,29.77,1007.9,40,MC,Overcast
MIN2017,19-Nov-17,19-Nov-17,1:00,13,MIN,-1.5,LAR,31,U,46.5,2017,Week 11,66809,MIN,-1.5,1.5,LAR,24,7,Y,66655,0,1,37,0,Minnesota,KSTP,KSTP4305813,27,40,67,89,6,13,21,10,434,0,0,CLR,Fair,705,34,27,17,50,28,190,8,70,120,BKN,10,233,31,264,308,339,440,0,0,0,29.98,1015.9,42,MC,Mostly Cloudy
