Key2,ï»¿Keyno,FullDate,Month,Day,Year,DateDate,Season,Start (ET),Hour,Visitor/Neutral,Visitor Pts,Home/Neutral,Home Pts,OT,NumberOT,Attendance,Notes,MonthW,Covered Line,Away ATS,Home ATS,CoveredO/U,O/U,DateWeek,Keyyr,Capacity,New Stadium Season,Years in Stadium,City Played,Weather Station,WKey,Weather Station Code,Data Type,Time Zone,Hourly_Latitude,Hourly_Longitude,Hourly_Elevation,Hourly_Temperature,Hourly_Feels Like,Hourly_Dew Point,Hourly_Relative Humidity,Hourly_Wet Bulb Temp,Hourly_Wind Direction,Hourly_Wind Speed,Hourly_Cloud Cover percent,Hourly_Cloud Ceiling,Hourly_Cloud Cover Type,Hourly_Visibility,Hourly_Solar Irradiance Beam,Hourly_Solar Irradiance Diffuse,Hourly_Solar Irradiance Global,Hourly_Solar Irradiance Possible Beam,Hourly_Solar Irradiance Possible Global,Hourly_Solar Irradiance ET,Hourly_Probability of Precipitation,Hourly_Water EQ,Hourly_Snowfall,Hourly_Pressure Inches,Hourly_Pressure Millibars,Hourly_Weather Code Digit Numeric,Hourly_Weather Code Alpha Numeric,Hourly_Weather Text,Daily_HIGHEST TEMPERATURE °F,Daily_LOWEST TEMPERATURE °F,Daily_AVERAGE DAILY TEMPERATURE (All Hours) °F,Daily_WARMEST HEAT INDEX °F,Daily_COLDEST WIND CHILL TEMPERATURE °F,Daily_HIGHEST DEW POINT TEMPERATURE °F,Daily_LOWEST DEW POINT TEMPERATURE °F,Daily_AVERAGE DAILY DEW POINT TEMPERATURE (All Hours) °F,Daily_HIGHEST RELATIVE HUMIDITY (Percent; %),Daily_LOWEST RELATIVE HUMIDITY (Percent; %),"Daily_AVERAGE DAILY RELATIVE HUMIDITY (All Hours, Percent; %)",Daily_HIGHEST WET BULB TEMPERATURE °F,Daily_LOWEST WET BULB TEMPERATURE °F,Daily_AVERAGE DAILY WET BULB TEMPERATURE (All Hours) °F,Daily_HIGHEST SUSTAINED SPEED (M.P.H.),"Daily_AVERAGE DAILY WIND SPEED (All Hours, M.P.H.)","Daily_PREDOMINATE WIND DIRECTION (Degrees, True)",Daily_HIGHEST WIND GUST (M.P.H.),"Daily_AVERAGE DAILY CLOUD COVER (All Hours, Percent; %)","Daily_AVERAGE VISIBILITY (All Hours, Miles)","Daily_TOTAL SOLAR IRRADIANCE (Beam Horizontal, W/M2)","Daily_TOTAL SOLAR IRRADIANCE (Diffuse, W/M2)","Daily_TOTAL SOLAR IRRADIANCE (Global Horizontal, W/M2)",Daily_TOTAL MINUTES of SUNSHINE (WBI Calculated),Daily_TOTAL MINUTES of SUNSHINE POSSIBLE (on Cloud-free Day),Daily_OBSERVED TOTAL DAILY WATER EQUIVALENT AWXCLIMO (Inches),Daily_SNOWFALL (WBI FINAL AWXCLIMO; Inches),"Daily_HIGHEST PRESSURE (All Hours, Inches)","Daily_LOWEST PRESSURE (All Hours, Inches)","Daily_AVERAGE DAILY PRESSURE (All Hours, Inches)","Daily_HIGHEST PRESSURE (All Hours, Millibars, if reported)","Daily_LOWEST PRESSURE (All Hours, Millibars, if reported)","Daily_AVERAGE DAILY PRESSURE (All Hours, Millibars, if reported)",Daily_WBI 2-DIGIT PREDOMINATE WEATHER (All Hours),Daily_WBI 2-4 LETTER CODE (All Hours),Daily_PREDOMINATE WEATHER TEXT (All Hours)
KCQT 18/Jan/2019 21,LAC43483,1/18/2019,1,18,2019,18-Jan-19,2019,10:30p,21,GSW,112,LAC,94,0,0,"19,068",,Jan,N,-7.5,7.5,U,242,Fri,LAC2019,19060,0,19,Los Angeles,KCQT,KCQT43483,KCQT,O,PST,34.017,-118.283,184,57,57,54,90,55,0,0,2,301,SCT,7,0,0,0,0,0,0,0,0,0,30.26,1024.7,54,CLR,Few High Clouds,66,43,55,65,45,55,33,44,90,38,69,58,40,49,3,0,320,3,49,10,2446,285,2730,362,606,0,0,30.19,30.09,30.13,1022.3,1018.8,1020.2,40,MC,Overcast
KCQT 18/Mar/2017 21,LAC42812,3/18/2017,3,18,2017,18-Mar-17,2017,8:30p,21,CLE,78,LAC,108,0,0,"19,379",,Mar,Y,13.5,-13.5,U,213,Sat,LAC2017,19060,0,17,Los Angeles,KCQT,KCQT42812,KCQT,O,PST,34.022,-118.291,184,60,60,55,84,57,0,0,0,201,CLR,6,0,0,0,0,0,0,0,0,0,30.06,1017.9,35,HAZY,Haze,68,53,59,65,53,55,45,49,84,52,71,57,49,54,9,3,347,9,62,10,3710,529,4238,318,714,0,0,30.18,30.11,30.15,1021.9,1019.7,1020.8,40,MC,Overcast
KCQT 18/Nov/2013 21,LAC41596,11/18/2013,11,18,2013,18-Nov-13,2014,10:30p,21,MEM,106,LAC,102,0,0,"19,060",,Nov,N,8,-8,O,196.5,Mon,LAC2014,19060,0,14,Los Angeles,KCQT,KCQT41596,KCQT,O,PST,34.022,-118.291,184,60,60,52,75,56,0,0,100,39,OVC,10,0,0,0,0,0,0,0,0,0,30.08,1018.7,40,MC,Overcast,92,58,73,91,58,52,32,37,62,13,32,61,47,55,5,1,233,5,2,9.9,3246,326,3572,621,626,0,0,30.03,29.87,29.94,1017.1,1011.5,1014,46,CLR,Fair
KCQT 19/Apr/2014 16,LAC41748,4/19/2014,4,19,2014,19-Apr-14,2014,3:30p,16,GSW,109,LAC,105,0,0,"19,339",,Apr,N,7.5,-7.5,O,211,Sat,LAC2014,19060,0,14,Los Angeles,KCQT,KCQT41748,KCQT,O,PST,34.022,-118.291,184,67,67,54,63,60,280,8,0,201,CLR,10,406,41,447,406,447,579,0,0,0,29.97,1014.9,46,CLR,Fair,72,47,59,71,47,51,45,47,93,41,69,58,46,53,5,1,355,5,1,9.3,2863,287,3150,601,607,0,0,30.05,29.95,29.99,1017.6,1014,1015.6,46,CLR,Fair
KCQT 19/Apr/2015 21,LAC42113,4/19/2015,4,19,2015,19-Apr-15,2015,10:30p,21,SAS,92,LAC,107,0,0,"19,309",,Apr,Y,1.5,-1.5,U,207.5,Sun,LAC2015,19060,0,15,Los Angeles,KCQT,KCQT42113,KCQT,O,PST,34.022,-118.291,184,59,59,53,81,56,0,0,0,201,CLR,10,0,0,0,0,0,0,0,0,0,29.89,1012.3,46,CLR,Fair,61,52,56,61,50,51,34,46,93,42,70,54,46,51,8,6,76,21,88,7.6,1432,287,1721,0,607,1,0,30.02,29.95,29.99,1016.5,1014.1,1015.5,18,RAIN,Light Rain
KCQT 19/Feb/2015 21,LAC42054,2/19/2015,2,19,2015,19-Feb-15,2015,10:30p,21,SAS,115,LAC,119,0,0,"19,358",,Feb,Y,-2.5,2.5,O,202,Thu,LAC2015,19060,0,15,Los Angeles,KCQT,KCQT42054,KCQT,O,PST,34.022,-118.291,184,59,59,54,83,56,0,0,100,8,OVC,5,0,0,0,0,0,0,0,0,0,30.03,1017.1,35,HAZY,Haze,68,53,59,66,53,53,46,50,93,50,73,56,52,54,5,2,84,5,73,8.8,4569,778,5346,137,836,0.69,0,29.92,29.85,29.89,1013.3,1010.7,1012.1,45,CLR,Mostly Clear
KCQT 19/Jan/2015 16,LAC42023,1/19/2015,1,19,2015,19-Jan-15,2015,3:30p,16,BOS,93,LAC,102,0,0,"19,060",,Jan,N,12,-12,U,212.5,Mon,LAC2015,19060,0,15,Los Angeles,KCQT,KCQT42023,KCQT,O,PST,34.022,-118.291,184,69,69,52,55,59,0,0,1,301,SCT,10,107,11,118,108,119,154,0,0,0,30.04,1017.4,46,CLR,Fair,78,51,63,78,52,51,9,29,75,7,34,56,40,48,5,1,5,5,1,9.4,3212,322,3534,620,625,0,0,29.98,29.88,29.92,1014.9,1011.6,1013.2,46,CLR,Fair
KCQT 19/Jan/2017 21,LAC42754,1/19/2017,1,19,2017,19-Jan-17,2017,10:30p,21,MIN,104,LAC,101,0,0,"19,060",,Jan,N,-1.5,1.5,U,208,Thu,LAC2017,19060,0,17,Los Angeles,KCQT,KCQT42754,KCQT,O,PST,34.022,-118.291,184,56,55,51,84,53,260,6,100,75,OVC,10,0,0,0,0,0,0,99,0.01,0,29.9,1012.4,18,RAIN,Light Rain,88,61,71,88,63,58,34,44,84,15,41,62,50,57,5,1,308,5,0,10,3182,318,3500,625,625,0,0,30.11,30.02,30.06,1019.3,1016.4,1017.8,46,CLR,Fair
KCQT 19/Mar/2019 21,LAC43543,3/19/2019,3,19,2019,19-Mar-19,2019,10:30p,21,IND,109,LAC,115,0,0,"16,043",,Mar,Y,5.5,-5.5,O,219.5,Tue,LAC2019,19060,0,19,Los Angeles,KCQT,KCQT43543,KCQT,O,PST,34.017,-118.283,184,60,60,51,72,55,0,0,100,33,OVC,10,0,0,0,0,0,0,0,0,0,29.99,1015.4,40,MC,Overcast,72,55,62,71,56,55,50,53,90,49,74,60,54,57,7,2,321,7,31,7.1,6440,678,7117,608,783,0,0,29.99,29.82,29.91,1015.6,1009.9,1012.9,46,CLR,Fair
KCQT 19/Nov/2015 21,LAC42327,11/19/2015,11,19,2015,19-Nov-15,2016,10:30p,21,GSW,124,LAC,117,0,0,"19,528",,Nov,N,-5.5,5.5,O,213.5,Thu,LAC2016,19060,0,16,Los Angeles,KCQT,KCQT42327,KCQT,O,PST,34.022,-118.291,184,61,61,51,70,56,0,0,0,201,CLR,10,0,0,0,0,0,0,0,0,0,29.94,1013.8,46,CLR,Fair,76,53,64,76,54,53,37,44,78,28,50,59,47,54,6,2,342,6,2,10,6788,678,7466,778,783,0,0,29.99,29.94,29.95,1015.4,1013.6,1014.2,46,CLR,Fair
KCQT 19/Nov/2016 21,LAC42693,11/19/2016,11,19,2016,19-Nov-16,2017,10:30p,21,CHI,95,LAC,102,0,0,"19,060",,Nov,N,7.5,-7.5,U,203.5,Sat,LAC2017,19060,0,17,Los Angeles,KCQT,KCQT42693,KCQT,O,PST,34.022,-118.291,184,58,58,56,93,57,0,0,0,201,CLR,10,0,0,0,0,0,0,0,0,0,30.02,1016.5,46,CLR,Fair,65,47,56,65,47,49,38,44,83,43,66,54,45,50,6,1,51,6,42,10,2353,260,2613,410,594,0,0,30.08,29.96,30.02,1018.7,1014.4,1016.5,46,CLR,Fair
KCQT 19/Oct/2018 21,LAC43392,10/19/2018,10,19,2018,19-Oct-18,2019,10:30p,21,OKC,92,LAC,108,0,0,"14,816",,Oct,Y,3,-3,U,214,Fri,LAC2019,19060,0,19,Los Angeles,KCQT,KCQT43392,KCQT,O,PST,34.017,-118.283,184,70,70,50,49,59,0,0,0,201,CLR,10,0,0,0,0,0,0,0,0,0,29.96,1014.2,46,CLR,Fair,80,53,63,79,53,56,34,50,97,20,69,60,50,56,7,1,340,7,14,8.5,3845,397,4242,575,659,0,0,30.12,30.02,30.07,1019.8,1016.4,1018,54,CLR,Few High Clouds
KCQT 20/Apr/2016 21,LAC42480,4/20/2016,4,20,2016,20-Apr-16,2016,10:30p,21,POR,81,LAC,102,0,0,"19,127",,Apr,Y,8.5,-8.5,U,210,Wed,LAC2016,19060,0,16,Los Angeles,KCQT,KCQT42480,KCQT,O,PST,34.022,-118.291,184,68,68,47,47,57,0,0,9,301,SCT,10,0,0,0,0,0,0,0,0,0,29.89,1012,54,CLR,Few High Clouds,85,48,65,83,48,36,18,28,58,10,31,55,42,48,3,0,10,3,0,9.9,2888,289,3177,608,608,0,0,30.22,30.09,30.15,1023.4,1019.1,1021.1,46,CLR,Fair
KCQT 20/Dec/2014 21,LAC41993,12/20/2014,12,20,2014,20-Dec-14,2015,10:30p,21,MIL,102,LAC,106,0,0,"19,060",,Dec,N,10,-10,U,210,Sat,LAC2015,19060,0,15,Los Angeles,KCQT,KCQT41993,KCQT,O,PST,34.022,-118.291,184,58,58,48,70,53,80,3,73,301,OVC,8,0,0,0,0,0,0,0,0,0,30.14,1020.8,46,CLR,Fair,92,66,78,91,67,44,36,40,41,15,26,62,54,58,9,1,311,9,51,10,3916,534,4450,359,718,0,0,30.04,29.9,29.97,1017.4,1012.6,1014.8,46,CLR,Fair
KCQT 20/Dec/2016 21,LAC42724,12/20/2016,12,20,2016,20-Dec-16,2017,10:30p,21,DEN,102,LAC,119,0,0,"19,060",,Dec,Y,8,-8,O,218,Tue,LAC2017,19060,0,17,Los Angeles,KCQT,KCQT42724,KCQT,O,PST,34.022,-118.291,184,67,67,17,15,46,10,5,79,301,OVC,10,0,0,0,0,0,0,0,0,0,30.07,1018.2,50,PC,High Overcast,85,57,67,84,58,57,48,54,90,35,66,65,56,59,6,1,319,6,8,7.7,5285,534,5819,697,718,0,0,30.09,30.03,30.06,1018.7,1016.6,1017.8,46,CLR,Fair
KCQT 20/Dec/2018 21,LAC43454,12/20/2018,12,20,2018,20-Dec-18,2019,10:30p,21,DAL,121,LAC,125,0,0,"17,528",,Dec,Y,3.5,-3.5,O,221.5,Thu,LAC2019,19060,0,19,Los Angeles,KCQT,KCQT43454,KCQT,O,PST,34.017,-118.283,184,58,58,54,87,56,0,0,37,301,BKN,10,0,0,0,0,0,0,0,0,0,30.04,1017.3,52,PC,High Clouds,76,48,63,76,49,33,16,26,55,12,28,53,40,47,7,2,333,7,1,10,5340,534,5874,718,718,0,0,30.16,29.97,30.07,1021.3,1014.8,1018.1,46,CLR,Fair
KCQT 20/Feb/2016 21,LAC42420,2/20/2016,2,20,2016,20-Feb-16,2016,8:30p,21,GSW,115,LAC,112,0,0,"19,585",,Feb,Y,-4,4,U,228,Sat,LAC2016,19060,0,16,Los Angeles,KCQT,KCQT42420,KCQT,O,PST,34.022,-118.291,184,57,57,52,83,54,0,0,0,201,CLR,10,0,0,0,0,0,0,0,0,0,30.07,1018.1,46,CLR,Fair,102,71,85,101,71,44,18,30,31,5,16,62,52,58,8,2,346,8,1,9.9,7789,779,8568,826,837,0,0,29.99,29.91,29.95,1015.6,1012.9,1014.3,46,CLR,Fair
KCQT 20/Mar/2015 21,LAC42083,3/20/2015,3,20,2015,20-Mar-15,2015,10:30p,21,WAS,99,LAC,113,0,0,"19,218",,Mar,Y,7,-7,O,201.5,Fri,LAC2015,19060,0,15,Los Angeles,KCQT,KCQT42083,KCQT,O,PST,34.022,-118.291,184,62,62,59,90,60,0,0,57,301,SCT,6,0,0,0,0,0,0,0,0,0,30.06,1017.9,46,CLR,Fair,72,58,64,70,58,57,46,55,90,56,75,62,54,59,8,2,315,8,41,8.8,2648,318,2966,378,623,0,0,30.08,29.98,30.02,1018.5,1015.3,1016.7,46,CLR,Fair
KCQT 20/Mar/2017 21,LAC42814,3/20/2017,3,20,2017,20-Mar-17,2017,10:30p,21,NYK,105,LAC,114,0,0,"19,060",,Mar,N,10.5,-10.5,O,215.5,Mon,LAC2017,19060,0,17,Los Angeles,KCQT,KCQT42814,KCQT,O,PST,34.022,-118.291,184,61,61,52,72,56,0,0,81,301,OVC,10,0,0,0,0,0,0,0,0,0,30.09,1018.8,50,PC,High Overcast,80,51,65,80,52,52,23,34,70,12,36,58,42,50,7,1,360,7,26,9.9,2987,318,3305,533,623,0,0,30.11,29.99,30.04,1019.6,1015.4,1017.3,46,CLR,Fair
KCQT 21/Apr/2014 21,LAC41750,4/21/2014,4,21,2014,21-Apr-14,2014,10:30p,21,GSW,98,LAC,138,0,0,"19,570",,Apr,Y,8,-8,O,212.5,Mon,LAC2014,19060,0,14,Los Angeles,KCQT,KCQT41750,KCQT,O,PST,34.022,-118.291,184,60,60,55,84,57,0,0,100,9,OVC,9,0,0,0,0,0,0,0,0,0,29.98,1015.1,40,MC,Overcast,85,60,69,84,61,44,22,30,50,11,25,56,45,51,5,1,19,5,28,10,2305,260,2565,477,594,0,0,30.11,30.03,30.07,1019.8,1016.9,1018.4,46,CLR,Fair
KCQT 21/Apr/2019 16,LAC43576,4/21/2019,4,21,2019,21-Apr-19,2019,3:30p,16,GSW,113,LAC,105,0,0,"19,068",,Apr,Y,-9.5,9.5,U,235,Sun,LAC2019,19060,0,19,Los Angeles,KCQT,KCQT43576,KCQT,O,PST,34.017,-118.283,184,64,64,46,52,54,370,3,0,301,SCT,10,411,41,452,411,452,587,0,0,0,29.97,1014.6,54,CLR,Few High Clouds,61,40,51,61,40,37,21,28,58,25,43,46,35,41,3,1,30,3,2,9.9,2598,260,2858,588,594,0,0,30.2,30.11,30.15,1022.6,1019.7,1021.1,46,CLR,Fair
KCQT 21/Dec/2013 21,LAC41629,12/21/2013,12,21,2013,21-Dec-13,2014,10:30p,21,DEN,91,LAC,112,0,0,"19,129",,Dec,Y,8.5,-8.5,U,205,Sat,LAC2014,19060,0,14,Los Angeles,KCQT,KCQT41629,KCQT,O,PST,34.022,-118.291,184,52,52,48,86,50,0,0,0,201,CLR,10,0,0,0,0,0,0,0,0,0,30.05,1017.5,46,CLR,Fair,77,50,62,75,51,50,26,35,78,16,40,57,44,49,6,1,54,6,3,10,2756,291,3047,570,610,0,0,30.17,30.08,30.13,1021.8,1018.5,1020.2,46,CLR,Fair
KCQT 21/Dec/2015 21,LAC42359,12/21/2015,12,21,2015,21-Dec-15,2016,10:30p,21,OKC,100,LAC,99,0,0,"19,415",,Dec,Y,-2,2,U,210,Mon,LAC2016,19060,0,16,Los Angeles,KCQT,KCQT42359,KCQT,O,PST,34.022,-118.291,184,57,57,53,87,55,370,3,100,22,OVC,9,0,0,0,0,0,0,0,0,0,30.04,1017.3,40,MC,Overcast,67,54,59,66,54,54,47,51,90,61,77,58,51,55,6,1,347,6,53,8.9,2410,291,2701,347,610,0,0,30.22,30.1,30.15,1023.2,1019.1,1020.8,50,PC,High Overcast
KCQT 21/Feb/2015 22,LAC42056,2/21/2015,2,21,2015,21-Feb-15,2015,10:00p,22,SAC,99,LAC,126,0,0,"19,133",,Feb,Y,10,-10,O,215,Sat,LAC2015,19060,0,15,Los Angeles,KCQT,KCQT42056,KCQT,O,PST,34.022,-118.291,184,60,60,50,70,55,0,0,100,24,OVC,10,0,0,0,0,0,0,0,0,0,29.91,1012.7,45,CLR,Mostly Clear,66,52,58,65,52,52,49,51,93,56,78,57,51,54,7,1,288,7,30,9.7,2590,291,2881,480,610,0,0,30.1,30.01,30.05,1019.2,1016.3,1017.6,46,CLR,Fair
KCQT 21/Nov/2016 21,LAC42695,11/21/2016,11,21,2016,21-Nov-16,2017,10:30p,21,TOR,115,LAC,123,0,0,"19,060",,Nov,N,8.5,-8.5,O,207.5,Mon,LAC2017,19060,0,17,Los Angeles,KCQT,KCQT42695,KCQT,O,PST,34.022,-118.291,184,59,59,53,81,56,0,0,0,201,CLR,10,0,0,0,0,0,0,0,0,0,30.04,1017.1,46,CLR,Fair,60,53,59,60,56,59,51,55,97,73,88,58,55,57,9,5,75,11,100,5,1456,291,1748,0,610,0.99,0,30.2,30.1,30.15,1022.5,1019.2,1020.7,18,RAIN,Light Rain
KCQT 21/Oct/2018 21,LAC43394,10/21/2018,10,21,2018,21-Oct-18,2019,9:00p,21,HOU,112,LAC,115,0,0,"16,149",,Oct,Y,2,-2,O,221,Sun,LAC2019,19060,0,19,Los Angeles,KCQT,KCQT43394,KCQT,O,PST,34.017,-118.283,184,66,66,61,84,63,0,0,70,8,SCT,6,0,0,0,0,0,0,0,0,0,29.89,1011.7,35,HAZY,Haze,90,56,71,89,56,51,28,41,75,11,41,59,48,55,8,1,332,8,0,10,5390,539,5929,721,721,0,0,30.22,30.05,30.14,1023.2,1017.7,1020.6,46,CLR,Fair
KCQT 22/Apr/2015 21,LAC42116,4/22/2015,4,22,2015,22-Apr-15,2015,10:30p,21,SAS,111,LAC,107,0,0,"19,482",,Apr,N,2,-2,O,206.5,Wed,LAC2015,19060,0,15,Los Angeles,KCQT,KCQT42116,KCQT,O,PST,34.022,-118.291,184,59,59,52,78,55,0,0,0,201,CLR,10,0,0,0,0,0,0,0,0,0,29.88,1011.9,46,CLR,Fair,69,57,62,68,58,54,44,50,84,45,67,57,53,55,6,1,15,6,70,8.9,2198,314,2511,153,622,0,0,29.93,29.75,29.84,1013.6,1007.4,1010.4,45,CLR,Mostly Clear
KCQT 22/Dec/2013 22,LAC41630,12/22/2013,12,22,2013,22-Dec-13,2014,9:30p,22,MIN,116,LAC,120,0,0,"19,304",,Dec,N,5,-5,O,211.5,Sun,LAC2014,19060,0,14,Los Angeles,KCQT,KCQT41630,KCQT,O,PST,34.022,-118.291,184,52,52,49,89,50,0,0,0,201,CLR,3,0,0,0,0,0,0,0,0,0,30.25,1024.3,46,CLR,Fair,70,55,61,69,55,58,38,54,97,54,81,62,50,58,6,1,5,6,31,7.6,2328,312,2638,335,622,0,0,29.93,29.82,29.87,1013.4,1009.6,1011.5,46,CLR,Fair
KCQT 22/Dec/2016 21,LAC42726,12/22/2016,12,22,2016,22-Dec-16,2017,10:30p,21,SAS,101,LAC,106,0,0,"19,060",,Dec,Y,-1.5,1.5,O,204,Thu,LAC2017,19060,0,17,Los Angeles,KCQT,KCQT42726,KCQT,O,PST,34.022,-118.291,184,57,57,52,83,54,0,0,0,201,CLR,10,0,0,0,0,0,0,0,0,0,30.02,1016.5,46,CLR,Fair,89,58,72,87,59,46,29,37,58,12,31,60,49,54,9,3,343,9,0,10,6914,690,7604,788,788,0,0,30,29.94,29.98,1015.6,1013.6,1014.8,46,CLR,Fair
KCQT 22/Dec/2018 17,LAC43456,12/22/2018,12,22,2018,22-Dec-18,2019,5:00p,17,DEN,111,LAC,132,0,0,"16,571",,Dec,Y,2,-2,O,220.5,Sat,LAC2019,19060,0,19,Los Angeles,KCQT,KCQT43456,KCQT,O,PST,34.017,-118.283,184,61,61,54,78,57,0,0,0,201,CLR,3,0,0,0,0,0,0,0,0,0,30.05,1017.4,35,HAZY,Haze,65,51,57,64,52,52,43,47,90,52,72,54,49,52,6,1,24,6,54,9.8,2223,259,2482,302,593,0.15,0,30.11,29.93,30.03,1019.5,1013.7,1017,46,CLR,Fair
KCQT 22/Feb/2016 21,LAC42422,2/22/2016,2,22,2016,22-Feb-16,2016,10:30p,21,PHX,84,LAC,124,0,0,"19,060",,Feb,Y,14.5,-14.5,U,212,Mon,LAC2016,19060,0,16,Los Angeles,KCQT,KCQT42422,KCQT,O,PST,34.022,-118.291,184,70,70,27,20,50,370,3,0,201,CLR,10,0,0,0,0,0,0,0,0,0,29.93,1013.4,46,CLR,Fair,68,55,60,66,56,56,49,54,93,54,80,59,54,56,5,1,20,5,57,9.4,2052,261,2314,290,593,0,0,30.22,30.12,30.16,1023.3,1019.6,1021.2,42,MC,Mostly Cloudy
KCQT 22/Jan/2015 21,LAC42026,1/22/2015,1,22,2015,22-Jan-15,2015,10:30p,21,BKN,84,LAC,123,0,0,"19,060",,Jan,Y,13,-13,O,202,Thu,LAC2015,19060,0,15,Los Angeles,KCQT,KCQT42026,KCQT,O,PST,34.022,-118.291,184,62,62,45,54,53,0,0,77,301,OVC,10,0,0,0,0,0,0,0,0,0,30.23,1023.6,46,CLR,Fair,82,63,70,81,63,58,40,51,73,23,51,64,55,59,6,1,26,6,55,9.9,4215,543,4758,386,723,0,0,29.95,29.89,29.92,1014.3,1012.1,1013.1,46,CLR,Fair
KCQT 22/Mar/2014 21,LAC41720,3/22/2014,3,22,2014,22-Mar-14,2014,10:30p,21,DET,103,LAC,112,0,0,"19,214",,Mar,N,13.5,-13.5,U,216.5,Sat,LAC2014,19060,0,14,Los Angeles,KCQT,KCQT41720,KCQT,O,PST,34.022,-118.291,184,57,57,50,78,53,0,0,100,37,OVC,10,0,0,0,0,0,0,0,0,0,30.09,1019.1,40,MC,Overcast,85,57,70,85,58,53,33,38,70,16,33,58,47,54,8,3,23,10,1,10,5440,543,5983,721,723,0,0,30.02,29.92,29.97,1016.2,1012.8,1014.8,46,CLR,Fair
KCQT 22/Mar/2015 16,LAC42085,3/22/2015,3,22,2015,22-Mar-15,2015,3:30p,16,NOP,100,LAC,107,0,0,"19,299",,Mar,N,9.5,-9.5,O,200,Sun,LAC2015,19060,0,15,Los Angeles,KCQT,KCQT42085,KCQT,O,PST,34.022,-118.291,184,67,67,53,61,59,370,5,15,301,SCT,10,299,32,331,323,355,461,0,0,0,30.12,1019.9,46,CLR,Fair,76,53,64,76,55,33,8,23,44,8,23,51,42,47,5,1,355,5,16,10,3055,312,3367,542,620,0,0,30.16,30.05,30.1,1021.3,1017.7,1019.4,46,CLR,Fair
KCQT 22/Nov/2015 16,LAC42330,11/22/2015,11,22,2015,22-Nov-15,2016,3:30p,16,TOR,91,LAC,80,0,0,"19,060",,Nov,N,6.5,-6.5,U,203.5,Sun,LAC2016,19060,0,16,Los Angeles,KCQT,KCQT42330,KCQT,O,PST,34.022,-118.291,184,83,83,25,12,55,290,3,10,201,SCT,10,45,5,50,47,52,68,0,0,0,29.86,1011,44,PC,Partly Cloudy,83,57,69,82,58,50,31,42,65,16,41,61,48,55,7,1,349,7,0,10,4371,436,4807,676,676,0,0,30.08,29.98,30.03,1018.4,1015.1,1016.6,46,CLR,Fair
KCQT 23/Dec/2016 21,LAC42727,12/23/2016,12,23,2016,23-Dec-16,2017,10:30p,21,DAL,90,LAC,88,0,0,"19,060",,Dec,N,4,-4,U,194.5,Fri,LAC2017,19060,0,17,Los Angeles,KCQT,KCQT42727,KCQT,O,PST,34.022,-118.291,184,55,53,54,96,54,370,7,100,37,OVC,2.5,0,0,0,0,0,0,99,0.32,0,29.82,1009.7,18,RAIN,Light Rain,77,60,66,78,60,59,53,58,90,52,77,65,58,61,7,2,351,17,51,8.9,5831,692,6523,618,789,0,0,30.12,30.05,30.08,1019.9,1017.2,1018.4,46,CLR,Fair
KCQT 23/Feb/2015 21,LAC42058,2/23/2015,2,23,2015,23-Feb-15,2015,10:30p,21,MEM,90,LAC,87,0,0,"19,161",,Feb,N,3.5,-3.5,U,203,Mon,LAC2015,19060,0,15,Los Angeles,KCQT,KCQT42058,KCQT,O,PST,34.022,-118.291,184,55,54,42,62,49,110,5,0,201,CLR,10,0,0,0,0,0,0,0,0,0,30.11,1019.7,46,CLR,Fair,82,56,66,81,56,56,48,52,84,34,63,63,53,58,8,3,285,10,10,9.9,6691,692,7382,739,789,0,0,30.11,29.99,30.06,1019.3,1015.5,1017.6,46,CLR,Fair
KCQT 23/Nov/2013 16,LAC41601,11/23/2013,11,23,2013,23-Nov-13,2014,3:30p,16,SAC,102,LAC,103,0,0,"19,060",,Nov,N,10.5,-10.5,U,207.5,Sat,LAC2014,19060,0,14,Los Angeles,KCQT,KCQT41601,KCQT,O,PST,34.022,-118.291,184,63,63,43,48,53,370,5,10,201,SCT,10,45,5,50,47,52,67,0,0,0,29.99,1015.6,46,CLR,Fair,71,57,62,70,57,55,44,51,87,41,67,60,53,56,5,1,11,5,74,8.9,1873,259,2131,218,594,0,0,29.98,29.85,29.91,1015.2,1010.9,1013,46,CLR,Fair
KCQT 23/Nov/2018 16,LAC43427,11/23/2018,11,23,2018,23-Nov-18,2019,3:30p,16,MEM,107,LAC,112,1,1,"15,418",,Nov,Y,4.5,-4.5,O,210,Fri,LAC2019,19060,0,19,Los Angeles,KCQT,KCQT43427,KCQT,O,PST,34.017,-118.283,184,66,66,54,65,59,0,0,0,325,CLR,10,47,5,52,47,52,67,0,0,0,30.02,1016.6,46,CLR,Fair,68,56,59,68,56,52,48,50,87,53,73,58,53,54,5,1,349,5,67,6.1,2987,410,3397,233,665,0,0,30.06,29.96,30.01,1018.1,1014.6,1016.4,35,HAZY,Haze
