FullDate,Month,Day,Year,Season,Start (ET),Visitor/Neutral,Visitor Pts,Home/Neutral,Home Pts,OTGames,Attendance,Notes,Season,Month,Covered Line,Away ATS,Home ATS,CoveredO/U,O/U,Date,Key,Capacity,New Stadium Season,Years in Stadium
1/5/2014,1,5,2014,2014,6:00p,TOR,97,MIA,102,,"20,020",,2014,January,N,6.5,-6.5,U,201,Sun,MIA2014,19600,0,14
1/4/2014,1,4,2014,2014,8:00p,ATL,84,CHI,91,,"21,539",,2014,January,Y,5,-5,U,189.5,Sat,CHI2014,20917,0,19
1/4/2014,1,4,2014,2014,7:00p,NOP,82,IND,99,,"18,165",,2014,January,Y,11.5,-11.5,U,191.5,Sat,IND2014,18165,0,14
1/4/2014,1,4,2014,2014,7:30p,CLE,82,BKN,89,,"17,732",,2014,January,N,-5,5,O,198,Sat,BKN2014,17732,0,1
1/4/2014,1,4,2014,2014,7:00p,MIA,110,ORL,94,,"18,846",,2014,January,N,-10,10,O,199.5,Sat,ORL2014,18846,0,3
1/4/2014,1,4,2014,2014,10:00p,PHI,101,POR,99,,"20,004",,2014,January,N,12.5,-12.5,U,223.5,Sat,POR2014,19980,0,18
1/3/2014,1,3,2014,2014,7:00p,TOR,101,WAS,88,,"14,940",,2014,January,N,3.5,-3.5,U,194,Fri,WAS2014,20356,0,16
1/3/2014,1,3,2014,2014,7:30p,NOP,95,BOS,92,,"18,624",,2014,January,Y,-3.5,3.5,U,201,Fri,BOS2014,18624,0,18
1/3/2014,1,3,2014,2014,7:30p,GSW,101,ATL,100,,"15,210",,2014,January,Y,-3,3,U,209.5,Fri,ATL2014,18118,0,14
1/2/2014,1,2,2014,2014,8:00p,BOS,82,CHI,94,,"21,721",,2014,January,Y,5,-5,U,182.5,Thu,CHI2014,20917,0,19
1/2/2014,1,2,2014,2014,7:00p,ORL,81,CLE,87,OT,"14,248",,2014,January,Y,2,-2,U,194,Thu,CLE2014,19432,0,19
1/2/2014,1,2,2014,2014,10:00p,CHA,104,POR,134,,"20,014",,2014,January,Y,11.5,-11.5,O,200,Thu,POR2014,19980,0,18
1/2/2014,1,2,2014,2014,8:00p,BKN,95,OKC,93,,"18,203",,2014,January,N,12,-12,U,201.5,Thu,OKC2014,18203,0,5
1/2/2014,1,2,2014,2014,7:30p,GSW,123,MIA,114,,"20,350",,2014,January,N,5.5,-5.5,O,205,Thu,MIA2014,19600,0,14
1/1/2014,1,1,2014,2014,7:00p,IND,82,TOR,95,,"18,271",,2014,January,Y,-5.5,5.5,U,190,Wed,TOR2014,19800,0,18
1/1/2014,1,1,2014,2014,9:30p,CHA,85,LAC,112,,"19,160",,2014,January,Y,10.5,-10.5,O,193,Wed,LAC2014,19060,0,14
1/1/2014,1,1,2014,2014,6:00p,DAL,87,WAS,78,,"15,713",,2014,January,N,2,-2,U,203,Wed,WAS2014,20356,0,16
12/31/2013,12,31,2013,2014,8:00p,TOR,85,CHI,79,,"21,507",,2014,December,N,1,-1,U,187,Tue,CHI2014,20917,0,19
12/31/2013,12,31,2013,2014,3:00p,CLE,76,IND,91,,"18,165",,2014,December,Y,12.5,-12.5,U,197,Tue,IND2014,18165,0,14
12/31/2013,12,31,2013,2014,5:00p,GSW,94,ORL,81,,"15,062",,2014,December,N,-6,6,U,202,Tue,ORL2014,18846,0,3
12/31/2013,12,31,2013,2014,1:00p,ATL,92,BOS,91,,"18,624",,2014,December,N,3,-3,U,204.5,Tue,BOS2014,18624,0,18
12/31/2013,12,31,2013,2014,8:00p,POR,98,OKC,94,,"18,203",,2014,December,N,6,-6,U,214,Tue,OKC2014,18203,0,5
12/30/2013,12,30,2013,2014,7:30p,WAS,106,DET,99,,"15,050",,2014,December,N,2.5,-2.5,O,203.5,Mon,DET2014,22076,0,25
12/30/2013,12,30,2013,2014,10:30p,PHX,107,LAC,88,,"19,278",,2014,December,N,8,-8,U,208.5,Mon,LAC2014,19060,0,14
12/29/2013,12,29,2013,2014,6:00p,ATL,102,ORL,109,,"15,415",,2014,December,Y,3,-3,O,202.5,Sun,ORL2014,18846,0,3
12/29/2013,12,29,2013,2014,6:00p,GSW,108,CLE,104,OT,"19,384",,2014,December,Y,-7,7,O,206.5,Sun,CLE2014,19432,0,19
12/29/2013,12,29,2013,2014,7:00p,HOU,86,OKC,117,,"18,203",,2014,December,Y,4.5,-4.5,U,210,Sun,OKC2014,18203,0,5
12/28/2013,12,28,2013,2014,7:00p,NYK,100,TOR,115,,"19,800",,2014,December,Y,6.5,-6.5,O,190.5,Sat,TOR2014,19800,0,18
12/28/2013,12,28,2013,2014,8:00p,DAL,105,CHI,83,,"22,099",,2014,December,N,-2.5,2.5,U,191,Sat,CHI2014,20917,0,19
12/28/2013,12,28,2013,2014,7:30p,CHA,116,ATL,118,OT,"15,180",,2014,December,N,6,-6,O,194,Sat,ATL2014,18118,0,14
12/28/2013,12,28,2013,2014,7:00p,BKN,91,IND,105,,"18,165",,2014,December,Y,13.5,-13.5,O,195.5,Sat,IND2014,18165,0,14
12/28/2013,12,28,2013,2014,1:00p,CLE,100,BOS,103,,"18,624",,2014,December,N,4.5,-4.5,O,196,Sat,BOS2014,18624,0,18
12/28/2013,12,28,2013,2014,10:30p,UTA,90,LAC,98,,"19,278",,2014,December,N,14.5,-14.5,U,202,Sat,LAC2014,19060,0,14
12/28/2013,12,28,2013,2014,7:00p,DET,82,WAS,106,,"19,336",,2014,December,Y,3.5,-3.5,U,203,Sat,WAS2014,20356,0,16
12/28/2013,12,28,2013,2014,8:30p,MIN,117,MIL,95,,"14,971",,2014,December,N,-7.5,7.5,O,203.5,Sat,MIL2014,18717,0,25
12/28/2013,12,28,2013,2014,10:00p,MIA,108,POR,107,,"20,071",,2014,December,N,7,-7,O,207.5,Sat,POR2014,19980,0,18
12/27/2013,12,27,2013,2014,7:30p,TOR,95,NYK,83,,"19,812",,2014,December,N,-3,3,U,193.5,Fri,NYK2014,19812,0,45
12/27/2013,12,27,2013,2014,7:30p,MIL,93,BKN,104,,"17,732",,2014,December,N,11.5,-11.5,U,195,Fri,BKN2014,17732,0,1
12/27/2013,12,27,2013,2014,7:00p,OKC,89,CHA,85,,"18,129",,2014,December,Y,-7,7,U,195.5,Fri,CHA2014,19077,0,8
12/27/2013,12,27,2013,2014,7:00p,DET,92,ORL,109,,"16,464",,2014,December,Y,-4,4,U,203.5,Fri,ORL2014,18846,0,3
12/27/2013,12,27,2013,2014,10:30p,PHX,86,GSW,115,,"19,596",,2014,December,Y,6.5,-6.5,U,210,Fri,GSW2014,19596,0,16
12/26/2013,12,26,2013,2014,7:00p,ATL,127,CLE,125,2OT,"18,682",,2014,December,Y,-3,3,O,205,Thu,CLE2014,19432,0,19
12/26/2013,12,26,2013,2014,10:30p,LAC,112,POR,116,OT,"20,053",,2014,December,N,4.5,-4.5,O,214,Thu,POR2014,19980,0,18
12/25/2013,12,25,2013,2014,12:00a,CHI,95,BKN,78,,"17,732",,2014,December,Y,9,-9,U,193.5,Wed,BKN2014,17732,0,1
12/25/2013,12,25,2013,2014,2:30p,OKC,123,NYK,94,,"19,812",,2014,December,N,-10.5,10.5,O,201,Wed,NYK2014,19812,0,45
12/25/2013,12,25,2013,2014,10:30p,LAC,103,GSW,105,,"19,596",,2014,December,N,3,-3,O,207.5,Wed,GSW2014,19596,0,16
12/23/2013,12,23,2013,2014,7:00p,MIL,110,CHA,111,OT,"13,534",,2014,December,N,6.5,-6.5,O,187,Mon,CHA2014,19077,0,8
12/23/2013,12,23,2013,2014,7:00p,NYK,103,ORL,98,,"15,105",,2014,December,N,-1.5,1.5,O,192.5,Mon,ORL2014,18846,0,3
12/23/2013,12,23,2013,2014,7:00p,DET,115,CLE,92,,"19,215",,2014,December,N,1,-1,O,203.5,Mon,CLE2014,19432,0,19
12/23/2013,12,23,2013,2014,7:30p,ATL,119,MIA,121,OT,"20,204",,2014,December,N,7.5,-7.5,O,206.5,Mon,MIA2014,19600,0,14
12/23/2013,12,23,2013,2014,7:30p,IND,103,BKN,86,,"17,732",,2014,December,N,9,-9,P,210,Mon,BKN2014,17732,0,1
12/22/2013,12,22,2013,2014,6:00p,BOS,79,IND,106,,"18,165",,2014,December,Y,12,-12,U,189.5,Sun,IND2014,18165,0,14
12/22/2013,12,22,2013,2014,7:00p,TOR,104,OKC,98,,"18,203",,2014,December,N,10.5,-10.5,U,207,Sun,OKC2014,18203,0,5
12/22/2013,12,22,2013,2014,9:30p,MIN,116,LAC,120,OT,"19,304",,2014,December,N,5,-5,O,211.5,Sun,LAC2014,19060,0,14
12/21/2013,12,21,2013,2014,12:00a,MEM,95,NYK,87,,"19,812",,2014,December,N,3,-3,U,185,Sat,NYK2014,19812,0,45
12/21/2013,12,21,2013,2014,8:00p,CLE,84,CHI,100,,"21,658",,2014,December,Y,3,-3,U,187,Sat,CHI2014,20917,0,19
12/21/2013,12,21,2013,2014,7:30p,UTA,88,CHA,85,,"18,078",,2014,December,N,4.5,-4.5,U,189,Sat,CHA2014,19077,0,8
12/21/2013,12,21,2013,2014,1:00p,WAS,106,BOS,99,,"18,169",,2014,December,N,1.5,-1.5,O,192.5,Sat,BOS2014,18624,0,18
12/21/2013,12,21,2013,2014,8:30p,PHI,106,MIL,116,,"14,541",,2014,December,Y,2.5,-2.5,O,203,Sat,MIL2014,18717,0,25
12/21/2013,12,21,2013,2014,7:00p,SAC,105,ORL,100,,"14,283",,2014,December,N,3,-3,O,203.5,Sat,ORL2014,18846,0,3
12/21/2013,12,21,2013,2014,10:30p,DEN,91,LAC,112,,"19,129",,2014,December,Y,8.5,-8.5,U,205,Sat,LAC2014,19060,0,14
12/21/2013,12,21,2013,2014,10:30p,LAL,83,GSW,102,,"19,596",,2014,December,Y,13.5,-13.5,U,207,Sat,GSW2014,19596,0,16
12/21/2013,12,21,2013,2014,7:30p,HOU,114,DET,97,,"14,606",,2014,December,N,-1,1,O,207.5,Sat,DET2014,22076,0,25
12/21/2013,12,21,2013,2014,10:00p,NOP,107,POR,110,,"20,027",,2014,December,N,8,-8,O,213,Sat,POR2014,19980,0,18
12/20/2013,12,20,2013,2014,7:30p,CHA,116,DET,106,,"12,453",,2014,December,N,6,-6,O,191.5,Fri,DET2014,22076,0,25
12/20/2013,12,20,2013,2014,7:30p,MIL,111,CLE,114,OT,"19,058",,2014,December,N,8,-8,O,192,Fri,CLE2014,19432,0,19
12/20/2013,12,20,2013,2014,8:00p,HOU,81,IND,114,,"18,165",,2014,December,Y,6,-6,U,197,Fri,IND2014,18165,0,14
12/20/2013,12,20,2013,2014,7:30p,UTA,85,ATL,118,,"11,150",,2014,December,Y,7.5,-7.5,O,198.5,Fri,ATL2014,18118,0,14
12/20/2013,12,20,2013,2014,7:30p,SAC,103,MIA,122,,"19,600",,2014,December,Y,10,-10,O,208,Fri,MIA2014,19600,0,14
12/20/2013,12,20,2013,2014,7:00p,BKN,120,PHI,121,OT,"15,267",,2014,December,Y,-5.5,5.5,O,211.5,Fri,PHI2014,20478,0,17
12/19/2013,12,19,2013,2014,8:00p,CHI,95,OKC,107,,"18,203",,2014,December,N,13.5,-13.5,O,191,Thu,OKC2014,18203,0,5
12/19/2013,12,19,2013,2014,10:30p,SAS,104,GSW,102,,"19,596",,2014,December,N,7,-7,O,201.5,Thu,GSW2014,19596,0,16
12/18/2013,12,18,2013,2014,8:00p,NYK,107,MIL,101,2OT,"11,869",,2014,December,N,-4.5,4.5,O,185.5,Wed,MIL2014,18717,0,25
12/18/2013,12,18,2013,2014,7:00p,CHA,104,TOR,102,OT,"15,201",,2014,December,N,7,-7,O,190.5,Wed,TOR2014,19800,0,18
12/18/2013,12,18,2013,2014,7:00p,IND,94,MIA,97,,"19,898",,2014,December,N,4,-4,O,190.5,Wed,MIA2014,19600,0,14
12/18/2013,12,18,2013,2014,7:00p,UTA,86,ORL,82,,"15,574",,2014,December,N,3,-3,U,195,Wed,ORL2014,18846,0,3
12/18/2013,12,18,2013,2014,7:30p,DET,107,BOS,106,,"17,101",,2014,December,P,-1,1,O,195,Wed,BOS2014,18624,0,18
12/18/2013,12,18,2013,2014,10:30p,NOP,95,LAC,108,,"19,060",,2014,December,Y,9.5,-9.5,U,204.5,Wed,LAC2014,19060,0,14
12/18/2013,12,18,2013,2014,7:30p,SAC,107,ATL,124,,"10,185",,2014,December,Y,6,-6,O,205.5,Wed,ATL2014,18118,0,14
12/18/2013,12,18,2013,2014,7:30p,WAS,113,BKN,107,,"16,187",,2014,December,Y,8.5,-8.5,O,206.5,Wed,BKN2014,17732,0,1
12/17/2013,12,17,2013,2014,7:00p,SAC,87,CHA,95,,"11,339",,2014,December,Y,1.5,-1.5,U,197,Tue,CHA2014,19077,0,8
12/17/2013,12,17,2013,2014,7:00p,POR,119,CLE,116,,"15,689",,2014,December,Y,-4.5,4.5,O,205,Tue,CLE2014,19432,0,19
12/17/2013,12,17,2013,2014,10:30p,NOP,93,GSW,104,,"19,596",,2014,December,Y,9,-9,U,206.5,Tue,GSW2014,19596,0,16
12/16/2013,12,16,2013,2014,8:00p,ORL,83,CHI,82,,"21,200",,2014,December,N,7,-7,U,185.5,Mon,CHI2014,20917,0,19
12/16/2013,12,16,2013,2014,7:00p,DET,101,IND,96,,"15,443",,2014,December,N,11,-11,O,192,Mon,IND2014,18165,0,14
12/16/2013,12,16,2013,2014,7:30p,WAS,102,NYK,101,,"19,812",,2014,December,N,1.5,-1.5,O,192,Mon,NYK2014,19812,0,45
12/16/2013,12,16,2013,2014,7:30p,UTA,94,MIA,117,,"19,600",,2014,December,Y,12,-12,O,198.5,Mon,MIA2014,19600,0,14
12/16/2013,12,16,2013,2014,7:30p,MIN,97,BOS,101,,"17,071",,2014,December,Y,-1.5,1.5,U,200,Mon,BOS2014,18624,0,18
12/16/2013,12,16,2013,2014,10:30p,SAS,92,LAC,115,,"19,253",,2014,December,Y,-3,3,O,203,Mon,LAC2014,19060,0,14
12/16/2013,12,16,2013,2014,7:30p,LAL,100,ATL,114,,"15,146",,2014,December,Y,6,-6,O,205,Mon,ATL2014,18118,0,14
12/16/2013,12,16,2013,2014,7:30p,PHI,94,BKN,130,,"16,733",,2014,December,Y,3.5,-3.5,U,208,Mon,BKN2014,17732,0,1
12/15/2013,12,15,2013,2014,7:00p,ORL,98,OKC,101,,"18,203",,2014,December,N,13,-13,U,205.5,Sun,OKC2014,18203,0,5
12/15/2013,12,15,2013,2014,6:00p,POR,111,DET,109,OT,"13,003",,2014,December,Y,-3.5,3.5,O,208,Sun,DET2014,22076,0,25
12/14/2013,12,14,2013,2014,8:00p,TOR,99,CHI,77,,"21,386",,2014,December,N,3.5,-3.5,U,187.5,Sat,CHI2014,20917,0,19
12/14/2013,12,14,2013,2014,7:30p,ATL,106,NYK,111,,"19,812",,2014,December,Y,1,-1,O,192.5,Sat,NYK2014,19812,0,45
12/14/2013,12,14,2013,2014,7:00p,LAC,113,WAS,97,,"16,509",,2014,December,N,-4.5,4.5,O,193.5,Sat,WAS2014,20356,0,16
12/14/2013,12,14,2013,2014,7:00p,LAL,88,CHA,85,,"17,101",,2014,December,N,3,-3,U,198.5,Sat,CHA2014,19077,0,8
12/14/2013,12,14,2013,2014,7:30p,CLE,107,MIA,114,,"19,656",,2014,December,N,12.5,-12.5,O,199.5,Sat,MIA2014,19600,0,14
12/14/2013,12,14,2013,2014,8:00p,POR,139,PHI,105,,"10,189",,2014,December,N,-10.5,10.5,O,211.5,Sat,PHI2014,20478,0,17
12/13/2013,12,13,2013,2014,8:30p,CHI,91,MIL,90,,"15,219",,2014,December,Y,-4,4,O,177,Fri,MIL2014,18717,0,25
12/13/2013,12,13,2013,2014,7:00p,CHA,94,IND,99,,"18,165",,2014,December,N,12,-12,O,183.5,Fri,IND2014,18165,0,14
12/13/2013,12,13,2013,2014,7:30p,NYK,86,BOS,90,,"17,479",,2014,December,Y,3,-3,U,189.5,Fri,BOS2014,18624,0,18
12/13/2013,12,13,2013,2014,7:30p,WAS,99,ATL,101,OT,"11,251",,2014,December,N,6,-6,O,194,Fri,ATL2014,18118,0,14
12/13/2013,12,13,2013,2014,7:00p,CLE,109,ORL,100,,"16,119",,2014,December,N,2,-2,O,195,Fri,ORL2014,18846,0,3
12/13/2013,12,13,2013,2014,7:30p,BKN,99,DET,103,,"15,159",,2014,December,N,6,-6,O,197.5,Fri,DET2014,22076,0,25
12/13/2013,12,13,2013,2014,7:00p,PHI,100,TOR,108,,"17,133",,2014,December,Y,7,-7,O,202,Fri,TOR2014,19800,0,18
12/13/2013,12,13,2013,2014,8:00p,LAL,97,OKC,122,,"18,203",,2014,December,Y,12.5,-12.5,O,211,Fri,OKC2014,18203,0,5
12/13/2013,12,13,2013,2014,10:30p,HOU,116,GSW,112,,"19,596",,2014,December,N,3.5,-3.5,O,213.5,Fri,GSW2014,19596,0,16
12/12/2013,12,12,2013,2014,8:00p,LAC,93,BKN,102,,"15,563",,2014,December,N,2,-2,O,196,Thu,BKN2014,17732,0,1
12/12/2013,12,12,2013,2014,10:30p,HOU,104,POR,111,,"19,997",,2014,December,Y,2,-2,O,213,Thu,POR2014,19980,0,18
12/11/2013,12,11,2013,2014,8:00p,CHI,78,NYK,83,,"19,812",,2014,December,Y,3.5,-3.5,U,181,Wed,NYK2014,19812,0,45
12/11/2013,12,11,2013,2014,8:00p,SAS,109,MIL,77,,"11,087",,2014,December,N,-11,11,U,191.5,Wed,MIL2014,18717,0,25
12/11/2013,12,11,2013,2014,7:00p,ORL,92,CHA,83,,"11,377",,2014,December,N,5,-5,U,193,Wed,CHA2014,19077,0,8
12/11/2013,12,11,2013,2014,7:30p,LAC,96,BOS,88,,"17,587",,2014,December,N,-5,5,U,195,Wed,BOS2014,18624,0,18
12/11/2013,12,11,2013,2014,10:30p,DAL,93,GSW,95,,"19,596",,2014,December,N,6,-6,U,209,Wed,GSW2014,19596,0,16
12/10/2013,12,10,2013,2014,8:00p,MIL,78,CHI,74,,"21,303",,2014,December,N,6,-6,U,180,Tue,CHI2014,20917,0,19
12/10/2013,12,10,2013,2014,7:00p,NYK,94,CLE,109,,"14,580",,2014,December,Y,2.5,-2.5,O,190,Tue,CLE2014,19432,0,19
12/10/2013,12,10,2013,2014,7:00p,MIA,84,IND,90,,"18,165",,2014,December,Y,3.5,-3.5,U,191.5,Tue,IND2014,18165,0,14
12/10/2013,12,10,2013,2014,7:30p,BOS,96,BKN,104,,"15,738",,2014,December,Y,6.5,-6.5,U,197.5,Tue,BKN2014,17732,0,1
12/10/2013,12,10,2013,2014,7:00p,SAS,116,TOR,103,,"17,702",,2014,December,N,-8.5,8.5,O,199,Tue,TOR2014,19800,0,18
12/10/2013,12,10,2013,2014,7:30p,OKC,101,ATL,92,,"12,503",,2014,December,N,-3.5,3.5,U,203.5,Tue,ATL2014,18118,0,14
12/10/2013,12,10,2013,2014,7:30p,MIN,121,DET,94,,"11,251",,2014,December,N,-1,1,O,205.5,Tue,DET2014,22076,0,25
12/9/2013,12,9,2013,2014,7:00p,GSW,111,CHA,115,,"13,129",,2014,December,Y,-6,6,O,194.5,Mon,CHA2014,19077,0,8
12/9/2013,12,9,2013,2014,7:00p,DEN,75,WAS,74,,"13,293",,2014,December,Y,-1.5,1.5,U,196.5,Mon,WAS2014,20356,0,16
12/9/2013,12,9,2013,2014,7:00p,LAC,94,PHI,83,,"12,355",,2014,December,N,-9.5,9.5,U,208.5,Mon,PHI2014,20478,0,17
12/8/2013,12,8,2013,2014,12:00a,BOS,114,NYK,73,,"19,812",,2014,December,N,5.5,-5.5,U,191.5,Sun,NYK2014,19812,0,45
12/8/2013,12,8,2013,2014,7:00p,IND,94,OKC,118,,"18,203",,2014,December,Y,4.5,-4.5,O,194.5,Sun,OKC2014,18203,0,5
12/8/2013,12,8,2013,2014,6:00p,MIA,110,DET,95,,"18,034",,2014,December,N,-3.5,3.5,O,197.5,Sun,DET2014,22076,0,25
12/7/2013,12,7,2013,2014,8:00p,DET,92,CHI,75,,"21,737",,2014,December,N,2,-2,U,188,Sat,CHI2014,20917,0,19
12/7/2013,12,7,2013,2014,8:30p,BKN,90,MIL,82,,"14,963",,2014,December,N,-2.5,2.5,U,191.5,Sat,MIL2014,18717,0,25
12/7/2013,12,7,2013,2014,7:30p,LAC,82,CLE,88,,"16,216",,2014,December,Y,-6,6,U,198.5,Sat,CLE2014,19432,0,19
12/7/2013,12,7,2013,2014,10:00p,DAL,108,POR,106,,"20,142",,2014,December,N,5.5,-5.5,O,208,Sat,POR2014,19980,0,18
12/7/2013,12,7,2013,2014,7:00p,DEN,103,PHI,92,,"13,113",,2014,December,N,-6.5,6.5,U,208,Sat,PHI2014,20478,0,17
12/6/2013,12,6,2013,2014,7:00p,MIL,109,WAS,105,OT,"18,194",,2014,December,N,9.5,-9.5,O,192.5,Fri,WAS2014,20356,0,16
12/6/2013,12,6,2013,2014,7:30p,CLE,89,ATL,108,,"13,282",,2014,December,Y,6,-6,O,195.5,Fri,ATL2014,18118,0,14
12/6/2013,12,6,2013,2014,7:30p,ORL,83,NYK,121,,"19,812",,2014,December,Y,6,-6,O,195.5,Fri,NYK2014,19812,0,45
12/6/2013,12,6,2013,2014,7:00p,PHI,88,CHA,105,,"14,088",,2014,December,Y,7,-7,U,198.5,Fri,CHA2014,19077,0,8
12/6/2013,12,6,2013,2014,10:00p,UTA,98,POR,130,,"19,833",,2014,December,Y,11,-11,O,199.5,Fri,POR2014,19980,0,18
12/6/2013,12,6,2013,2014,7:30p,DEN,98,BOS,106,,"17,263",,2014,December,Y,-4,4,O,200.5,Fri,BOS2014,18624,0,18
12/5/2013,12,5,2013,2014,9:30p,MIA,87,CHI,107,,"22,125",,2014,December,Y,-4.5,4.5,O,187.5,Thu,CHI2014,20917,0,19
12/5/2013,12,5,2013,2014,7:00p,NYK,113,BKN,83,,"17,732",,2014,December,Y,6.5,-6.5,U,203.5,Thu,BKN2014,17732,0,1
12/4/2013,12,4,2013,2014,8:00p,DET,105,MIL,98,,"12,835",,2014,December,N,-4.5,4.5,O,192.5,Wed,MIL2014,18717,0,25
12/4/2013,12,4,2013,2014,7:00p,DEN,88,CLE,98,,"14,642",,2014,December,Y,-3.5,3.5,U,200.5,Wed,CLE2014,19432,0,19
12/4/2013,12,4,2013,2014,7:30p,LAC,97,ATL,107,,"12,020",,2014,December,Y,-2.5,2.5,O,203.5,Wed,ATL2014,18118,0,14
12/4/2013,12,4,2013,2014,10:00p,OKC,104,POR,111,,"18,950",,2014,December,Y,2.5,-2.5,O,205.5,Wed,POR2014,19980,0,18
12/3/2013,12,3,2013,2014,7:30p,MIL,100,BOS,108,,"16,649",,2014,December,Y,7,-7,O,185.5,Tue,BOS2014,18624,0,18
12/3/2013,12,3,2013,2014,7:30p,DEN,111,BKN,87,,"17,732",,2014,December,Y,4.5,-4.5,U,192.5,Tue,BKN2014,17732,0,1
12/3/2013,12,3,2013,2014,7:30p,DET,107,MIA,97,,"19,741",,2014,December,N,9,-9,O,200,Tue,MIA2014,19600,0,14
12/3/2013,12,3,2013,2014,10:30p,TOR,103,GSW,112,,"19,596",,2014,December,Y,8,-8,O,202,Tue,GSW2014,19596,0,16
12/3/2013,12,3,2013,2014,7:00p,ORL,125,PHI,126,2OT,"10,061",,2014,December,N,3.5,-3.5,O,206,Tue,PHI2014,20478,0,17
12/2/2013,12,2,2013,2014,8:00p,NOP,131,CHI,128,3OT,"21,615",,2014,December,N,7,-7,O,191,Mon,CHI2014,20917,0,19
12/2/2013,12,2,2013,2014,10:00p,IND,102,POR,106,,"19,023",,2014,December,Y,-1,1,O,191.5,Mon,POR2014,19980,0,18
12/2/2013,12,2,2013,2014,7:00p,ORL,80,WAS,98,,"12,809",,2014,December,Y,6.5,-6.5,U,194,Mon,WAS2014,20356,0,16
12/1/2013,12,1,2013,2014,6:00p,CHA,98,MIA,99,,"19,617",,2014,December,N,11.5,-11.5,O,189.5,Sun,MIA2014,19600,0,14
12/1/2013,12,1,2013,2014,3:30p,IND,105,LAC,100,,"19,060",,2014,December,N,-1.5,1.5,O,191,Sun,LAC2014,19060,0,14
12/1/2013,12,1,2013,2014,7:30p,NOP,103,NYK,99,,"19,812",,2014,December,N,1.5,-1.5,O,198,Sun,NYK2014,19812,0,45
12/1/2013,12,1,2013,2014,1:00p,DEN,112,TOR,98,,"16,290",,2014,December,N,2,-2,O,202.5,Sun,TOR2014,19800,0,18
12/1/2013,12,1,2013,2014,3:30p,PHI,100,DET,115,,"14,107",,2014,December,Y,8,-8,O,206.5,Sun,DET2014,22076,0,25
12/1/2013,12,1,2013,2014,7:00p,MIN,103,OKC,113,,"18,203",,2014,December,Y,8.5,-8.5,O,208,Sun,OKC2014,18203,0,5
11/30/2013,11,30,2013,2014,7:30p,CHI,93,CLE,97,,"17,296",,2014,November,Y,-5,5,O,182.5,Sat,CLE2014,19432,0,19
11/30/2013,11,30,2013,2014,9:00p,BOS,85,MIL,92,,"15,471",,2014,November,Y,-2.5,2.5,U,185.5,Sat,MIL2014,18717,0,25
11/30/2013,11,30,2013,2014,7:00p,ATL,101,WAS,108,,"14,280",,2014,November,Y,4.5,-4.5,O,190,Sat,WAS2014,20356,0,16
11/29/2013,11,29,2013,2014,7:00p,MIL,76,CHA,92,,"15,081",,2014,November,Y,4.5,-4.5,U,185.5,Fri,CHA2014,19077,0,8
11/29/2013,11,29,2013,2014,8:00p,WAS,73,IND,93,,"18,165",,2014,November,Y,10.5,-10.5,U,186,Fri,IND2014,18165,0,14
11/29/2013,11,29,2013,2014,7:30p,CLE,86,BOS,103,,"17,685",,2014,November,Y,3.5,-3.5,U,189.5,Fri,BOS2014,18624,0,18
11/29/2013,11,29,2013,2014,7:00p,SAS,109,ORL,91,,"15,159",,2014,November,N,-9,9,O,193.5,Fri,ORL2014,18846,0,3
11/29/2013,11,29,2013,2014,7:00p,MIA,90,TOR,83,,"18,290",,2014,November,N,-6,6,U,196,Fri,TOR2014,19800,0,18
11/29/2013,11,29,2013,2014,7:30p,LAL,106,DET,102,,"15,202",,2014,November,N,5.5,-5.5,O,202,Fri,DET2014,22076,0,25
11/29/2013,11,29,2013,2014,7:30p,DAL,87,ATL,88,,"15,463",,2014,November,Y,-1.5,1.5,U,202,Fri,ATL2014,18118,0,14
11/29/2013,11,29,2013,2014,8:00p,GSW,112,OKC,113,OT,"18,203",,2014,November,N,7.5,-7.5,O,204,Fri,OKC2014,18203,0,5
11/29/2013,11,29,2013,2014,8:00p,NOP,121,PHI,105,,"17,807",,2014,November,N,-3.5,3.5,O,209.5,Fri,PHI2014,20478,0,17
11/27/2013,11,27,2013,2014,7:00p,IND,99,CHA,74,,"15,170",,2014,November,N,-7.5,7.5,U,181,Wed,CHA2014,19077,0,8
11/27/2013,11,27,2013,2014,7:30p,MEM,100,BOS,93,,"17,319",,2014,November,N,-2,2,O,182,Wed,BOS2014,18624,0,18
11/27/2013,11,27,2013,2014,7:30p,CHI,99,DET,79,,"14,228",,2014,November,N,3.5,-3.5,U,185,Wed,DET2014,22076,0,25
11/27/2013,11,27,2013,2014,8:00p,WAS,100,MIL,92,OT,"11,584",,2014,November,N,-2.5,2.5,O,190,Wed,MIL2014,18717,0,25
11/27/2013,11,27,2013,2014,7:30p,LAL,99,BKN,94,,"17,732",,2014,November,N,4,-4,U,193,Wed,BKN2014,17732,0,1
11/27/2013,11,27,2013,2014,7:30p,MIA,95,CLE,84,,"20,562",,2014,November,N,-8.5,8.5,U,197.5,Wed,CLE2014,19432,0,19
11/27/2013,11,27,2013,2014,8:00p,SAS,88,OKC,94,,"18,203",,2014,November,Y,2.5,-2.5,U,202.5,Wed,OKC2014,18203,0,5
11/27/2013,11,27,2013,2014,10:30p,NYK,80,LAC,93,,"19,270",,2014,November,Y,9.5,-9.5,U,204,Wed,LAC2014,19060,0,14
